local_hour,region,NO2,OZONE,PM2.5
2024-12-21 01:00:00,manhattan,15.0,12.0,33.8
2024-12-21 01:00:00,queens,,11.0,42.333333333333336
2024-12-21 01:00:00,staten_island,15.0,,35.333333333333336
2024-12-21 02:00:00,bronx,,11.5,35.333333333333336
2024-12-21 02:00:00,brooklyn,,,42.333333333333336
2024-12-21 02:00:00,manhattan,13.0,10.5,34.4
2024-12-21 02:00:00,queens,,11.0,43.333333333333336
2024-12-21 02:00:00,staten_island,14.0,,28.333333333333332
2024-12-21 03:00:00,bronx,,11.5,34.333333333333336
2024-12-21 03:00:00,brooklyn,,,41.666666666666664
2024-12-21 03:00:00,manhattan,16.0,10.5,33.4
2024-12-21 03:00:00,queens,,9.0,43.0
2024-12-21 03:00:00,staten_island,13.0,,23.666666666666668
2024-12-21 04:00:00,bronx,,9.5,33.666666666666664
2024-12-21 04:00:00,brooklyn,,,42.333333333333336
2024-12-21 04:00:00,manhattan,17.0,9.5,34.4
2024-12-21 04:00:00,queens,,10.0,39.666666666666664
2024-12-21 04:00:00,staten_island,15.0,,21.333333333333332
2024-12-21 05:00:00,bronx,,10.0,32.0
2024-12-21 05:00:00,brooklyn,,,40.0
2024-12-21 05:00:00,manhattan,13.0,10.0,34.2
2024-12-21 05:00:00,queens,,8.0,38.666666666666664
2024-12-21 05:00:00,staten_island,16.0,,21.0
2024-12-21 06:00:00,bronx,,9.0,31.333333333333332
2024-12-21 06:00:00,brooklyn,,,37.333333333333336
2024-12-21 06:00:00,manhattan,16.0,10.0,31.0
2024-12-21 06:00:00,queens,,12.0,36.0
2024-12-21 06:00:00,staten_island,13.0,,22.333333333333332
2024-12-21 07:00:00,bronx,,9.5,31.666666666666668
2024-12-21 07:00:00,brooklyn,,,34.666666666666664
2024-12-21 07:00:00,manhattan,18.0,9.0,30.0
2024-12-21 07:00:00,queens,,12.0,34.333333333333336
2024-12-21 07:00:00,staten_island,12.0,,22.0
2024-12-21 08:00:00,bronx,,16.0,28.333333333333332
2024-12-21 08:00:00,brooklyn,,,30.0
2024-12-21 08:00:00,manhattan,13.0,16.0,26.8
2024-12-21 08:00:00,queens,,19.0,30.666666666666668
2024-12-21 08:00:00,staten_island,8.0,,21.666666666666668
2024-12-21 09:00:00,bronx,,21.5,24.333333333333332
2024-12-21 09:00:00,brooklyn,,,26.0
2024-12-21 09:00:00,manhattan,9.0,21.0,24.0
2024-12-21 09:00:00,queens,,23.0,26.666666666666668
2024-12-21 09:00:00,staten_island,5.0,,18.666666666666668
2024-12-21 10:00:00,bronx,,25.5,22.666666666666668
2024-12-21 10:00:00,brooklyn,,,22.666666666666668
2024-12-21 10:00:00,manhattan,7.0,26.0,20.0
2024-12-21 10:00:00,queens,,25.0,24.0
2024-12-21 10:00:00,staten_island,4.0,,13.333333333333334
2024-12-21 11:00:00,bronx,,27.5,21.0
2024-12-21 11:00:00,brooklyn,,,21.333333333333332
2024-12-21 11:00:00,manhattan,6.0,27.5,18.2
2024-12-21 11:00:00,queens,,28.0,23.0
2024-12-21 11:00:00,staten_island,4.0,,11.333333333333334
2024-12-21 12:00:00,bronx,,29.5,21.0
2024-12-21 12:00:00,brooklyn,,,20.666666666666668
2024-12-21 12:00:00,manhattan,7.0,30.0,17.8
2024-12-21 12:00:00,queens,,31.0,21.666666666666668
2024-12-21 12:00:00,staten_island,4.0,,12.333333333333334
2024-12-21 13:00:00,bronx,,29.0,19.666666666666668
2024-12-21 13:00:00,brooklyn,,,22.0
2024-12-21 13:00:00,manhattan,7.0,29.0,19.6
2024-12-21 13:00:00,queens,,31.0,22.333333333333332
2024-12-21 13:00:00,staten_island,4.0,,14.333333333333334
2024-12-21 14:00:00,bronx,,29.5,20.333333333333332
2024-12-21 14:00:00,brooklyn,,,24.666666666666668
2024-12-21 14:00:00,manhattan,8.0,28.5,19.6
2024-12-21 14:00:00,queens,,28.0,25.0
2024-12-21 14:00:00,staten_island,5.0,,19.0
2024-12-21 15:00:00,bronx,,29.0,20.666666666666668
2024-12-21 15:00:00,brooklyn,,,26.333333333333332
2024-12-21 15:00:00,manhattan,8.0,28.5,19.0
2024-12-21 15:00:00,queens,,27.0,27.333333333333332
2024-12-21 15:00:00,staten_island,6.0,,12.333333333333334
2024-12-21 16:00:00,bronx,,30.0,21.0
2024-12-21 16:00:00,brooklyn,,,25.666666666666668
2024-12-21 16:00:00,manhattan,8.0,30.5,19.2
2024-12-21 16:00:00,queens,,29.0,26.666666666666668
2024-12-21 16:00:00,staten_island,5.0,,12.666666666666666
2024-12-21 17:00:00,bronx,,29.5,20.666666666666668
2024-12-21 17:00:00,brooklyn,,,23.333333333333332
2024-12-21 17:00:00,manhattan,9.0,30.0,19.6
2024-12-21 17:00:00,queens,,31.0,24.0
2024-12-21 17:00:00,staten_island,7.0,,13.0
2024-12-21 18:00:00,bronx,,30.0,19.0
2024-12-21 18:00:00,brooklyn,,,26.0
2024-12-21 18:00:00,manhattan,8.0,31.0,18.6
2024-12-21 18:00:00,queens,,31.0,26.666666666666668
2024-12-21 18:00:00,staten_island,8.0,,13.333333333333334
2024-12-21 19:00:00,bronx,,30.0,19.0
2024-12-21 19:00:00,brooklyn,,,28.333333333333332
2024-12-21 19:00:00,manhattan,8.0,30.5,18.8
2024-12-21 19:00:00,queens,,31.0,28.666666666666668
2024-12-21 19:00:00,staten_island,6.0,,13.666666666666666
2024-12-21 20:00:00,bronx,,29.0,19.666666666666668
2024-12-21 20:00:00,brooklyn,,,29.333333333333332
2024-12-21 20:00:00,manhattan,10.0,30.0,19.2
2024-12-21 20:00:00,queens,,30.0,29.333333333333332
2024-12-21 20:00:00,staten_island,7.0,,12.333333333333334
2024-12-21 21:00:00,bronx,,29.0,20.0
2024-12-21 21:00:00,brooklyn,,,29.0
2024-12-21 21:00:00,manhattan,10.0,29.5,19.8
2024-12-21 21:00:00,queens,,28.0,29.0
2024-12-21 21:00:00,staten_island,6.0,,13.0
2024-12-21 22:00:00,bronx,,27.5,21.0
2024-12-21 22:00:00,brooklyn,,,29.333333333333332
2024-12-21 22:00:00,manhattan,10.0,27.5,21.4
2024-12-21 22:00:00,queens,,28.0,30.0
2024-12-21 22:00:00,staten_island,7.0,,15.333333333333334
2024-12-21 23:00:00,bronx,,26.0,21.333333333333332
2024-12-21 23:00:00,brooklyn,,,28.333333333333332
2024-12-21 23:00:00,manhattan,8.0,25.5,21.2
2024-12-21 23:00:00,queens,,28.0,29.0
2024-12-21 23:00:00,staten_island,6.0,,14.333333333333334
2024-12-22 00:00:00,bronx,,26.5,21.0
2024-12-22 00:00:00,brooklyn,,,25.0
2024-12-22 00:00:00,manhattan,,26.0,21.2
2024-12-22 00:00:00,queens,,28.0,25.333333333333332
2024-12-22 00:00:00,staten_island,6.0,,14.333333333333334
2024-12-22 01:00:00,bronx,,26.0,21.333333333333332
2024-12-22 01:00:00,brooklyn,,,24.666666666666668
2024-12-22 01:00:00,manhattan,,26.0,21.8
2024-12-22 01:00:00,queens,,28.0,24.666666666666668
2024-12-22 01:00:00,staten_island,,,14.666666666666666
2024-12-22 02:00:00,bronx,,26.5,22.0
2024-12-22 02:00:00,brooklyn,,,23.666666666666668
2024-12-22 02:00:00,manhattan,,25.5,21.8
2024-12-22 02:00:00,queens,,28.0,24.0
2024-12-22 02:00:00,staten_island,,,15.666666666666666
2024-12-22 03:00:00,bronx,,25.0,22.0
2024-12-22 03:00:00,brooklyn,,,22.0
2024-12-22 03:00:00,manhattan,,24.0,21.4
2024-12-22 03:00:00,queens,,25.0,22.333333333333332
2024-12-22 03:00:00,staten_island,,,16.0
2024-12-22 04:00:00,bronx,,24.5,22.666666666666668
2024-12-22 04:00:00,brooklyn,,,23.0
2024-12-22 04:00:00,manhattan,9.0,24.0,22.0
2024-12-22 04:00:00,queens,,27.0,23.666666666666668
2024-12-22 04:00:00,staten_island,8.0,,16.666666666666668
2024-12-22 05:00:00,bronx,,25.5,22.666666666666668
2024-12-22 05:00:00,brooklyn,,,24.666666666666668
2024-12-22 05:00:00,manhattan,12.0,24.5,22.8
2024-12-22 05:00:00,queens,,28.0,25.333333333333332
2024-12-22 05:00:00,staten_island,8.0,,16.666666666666668
2024-12-22 06:00:00,bronx,,26.0,23.666666666666668
2024-12-22 06:00:00,brooklyn,,,24.666666666666668
2024-12-22 06:00:00,manhattan,10.0,25.0,23.4
2024-12-22 06:00:00,queens,,28.0,25.333333333333332
2024-12-22 06:00:00,staten_island,13.0,,17.666666666666668
2024-12-22 07:00:00,bronx,,25.5,24.333333333333332
2024-12-22 07:00:00,brooklyn,,,25.333333333333332
2024-12-22 07:00:00,manhattan,8.0,25.5,24.0
2024-12-22 07:00:00,queens,,26.0,26.0
2024-12-22 07:00:00,staten_island,17.0,,17.666666666666668
2024-12-22 08:00:00,bronx,,26.0,24.666666666666668
2024-12-22 08:00:00,brooklyn,,,24.666666666666668
2024-12-22 08:00:00,manhattan,6.0,26.5,23.8
2024-12-22 08:00:00,queens,,25.0,25.0
2024-12-22 08:00:00,staten_island,10.0,,19.0
2024-12-22 09:00:00,bronx,,27.0,23.333333333333332
2024-12-22 09:00:00,brooklyn,,,24.0
2024-12-22 09:00:00,manhattan,5.0,27.0,22.2
2024-12-22 09:00:00,queens,,27.0,24.0
2024-12-22 09:00:00,staten_island,4.0,,17.666666666666668
2024-12-22 10:00:00,bronx,,27.0,20.0
2024-12-22 10:00:00,brooklyn,,,22.0
2024-12-22 10:00:00,manhattan,5.0,26.5,18.2
2024-12-22 10:00:00,queens,,29.0,22.0
2024-12-22 10:00:00,staten_island,3.0,,16.333333333333332
2024-12-22 11:00:00,bronx,,26.5,19.333333333333332
2024-12-22 11:00:00,brooklyn,,,19.333333333333332
2024-12-22 11:00:00,manhattan,5.0,26.0,17.0
2024-12-22 11:00:00,queens,,29.0,19.666666666666668
2024-12-22 11:00:00,staten_island,3.0,,16.333333333333332
2024-12-22 12:00:00,bronx,,27.0,19.333333333333332
2024-12-22 12:00:00,brooklyn,,,19.333333333333332
2024-12-22 12:00:00,manhattan,6.0,26.5,16.6
2024-12-22 12:00:00,queens,,29.0,19.666666666666668
2024-12-22 12:00:00,staten_island,3.0,,15.666666666666666
2024-12-22 13:00:00,bronx,,27.5,20.0
2024-12-22 13:00:00,brooklyn,,,21.666666666666668
2024-12-22 13:00:00,manhattan,5.0,28.0,17.6
2024-12-22 13:00:00,queens,,29.0,22.0
2024-12-22 13:00:00,staten_island,3.0,,15.0
2024-12-22 14:00:00,bronx,,28.5,21.0
2024-12-22 14:00:00,brooklyn,,,23.666666666666668
2024-12-22 14:00:00,manhattan,7.0,30.0,19.2
2024-12-22 14:00:00,queens,,31.0,23.666666666666668
2024-12-22 14:00:00,staten_island,4.0,,15.333333333333334
2024-12-22 15:00:00,bronx,,28.5,21.666666666666668
2024-12-22 15:00:00,brooklyn,,,30.666666666666668
2024-12-22 15:00:00,manhattan,8.0,29.5,21.0
2024-12-22 15:00:00,queens,,31.0,28.333333333333332
2024-12-22 15:00:00,staten_island,5.0,,16.0
2024-12-22 16:00:00,bronx,,28.5,24.666666666666668
2024-12-22 16:00:00,brooklyn,,,29.333333333333332
2024-12-22 16:00:00,manhattan,12.0,29.5,23.0
2024-12-22 16:00:00,queens,,30.0,27.666666666666668
2024-12-22 16:00:00,staten_island,8.0,,16.0
2024-12-22 17:00:00,bronx,,26.5,25.0
2024-12-22 17:00:00,brooklyn,,,30.666666666666668
2024-12-22 17:00:00,manhattan,19.0,27.0,25.4
2024-12-22 17:00:00,queens,,27.0,29.333333333333332
2024-12-22 17:00:00,staten_island,9.0,,17.0
2024-12-22 18:00:00,bronx,,23.5,27.666666666666668
2024-12-22 18:00:00,brooklyn,,,33.666666666666664
2024-12-22 18:00:00,manhattan,21.0,24.5,28.6
2024-12-22 18:00:00,queens,,25.0,32.666666666666664
2024-12-22 18:00:00,staten_island,12.0,,21.333333333333332
2024-12-22 19:00:00,bronx,,20.5,27.333333333333332
2024-12-22 19:00:00,brooklyn,,,35.666666666666664
2024-12-22 19:00:00,manhattan,20.0,22.0,29.2
2024-12-22 19:00:00,queens,,22.0,35.666666666666664
2024-12-22 19:00:00,staten_island,9.0,,22.0
2024-12-22 20:00:00,bronx,,20.5,27.0
2024-12-22 20:00:00,brooklyn,,,35.0
2024-12-22 20:00:00,manhattan,17.0,22.0,28.4
2024-12-22 20:00:00,queens,,24.0,35.0
2024-12-22 20:00:00,staten_island,11.0,,22.0
2024-12-22 21:00:00,bronx,,19.5,27.0
2024-12-22 21:00:00,brooklyn,,,34.333333333333336
2024-12-22 21:00:00,manhattan,14.0,21.5,29.0
2024-12-22 21:00:00,queens,,25.0,34.0
2024-12-22 21:00:00,staten_island,10.0,,21.333333333333332
2024-12-22 22:00:00,bronx,,19.0,26.333333333333332
2024-12-22 22:00:00,brooklyn,,,33.333333333333336
2024-12-22 22:00:00,manhattan,16.0,21.0,28.2
2024-12-22 22:00:00,queens,,20.0,33.0
2024-12-22 22:00:00,staten_island,11.0,,20.333333333333332
2024-12-22 23:00:00,bronx,,21.0,25.666666666666668
2024-12-22 23:00:00,brooklyn,,,30.333333333333332
2024-12-22 23:00:00,manhattan,17.0,21.5,27.4
2024-12-22 23:00:00,queens,,21.0,29.666666666666668
2024-12-22 23:00:00,staten_island,12.0,,18.0
2024-12-23 00:00:00,bronx,,22.5,24.0
2024-12-23 00:00:00,brooklyn,,,27.0
2024-12-23 00:00:00,manhattan,18.0,22.5,25.6
2024-12-23 00:00:00,queens,,23.0,26.333333333333332
2024-12-23 00:00:00,staten_island,13.0,,16.666666666666668
2024-12-23 01:00:00,bronx,,23.5,24.333333333333332
2024-12-23 01:00:00,brooklyn,,,25.333333333333332
2024-12-23 01:00:00,manhattan,18.0,22.0,27.6
2024-12-23 01:00:00,queens,,19.0,25.0
2024-12-23 01:00:00,staten_island,17.0,,16.0
2024-12-23 02:00:00,bronx,,23.0,23.666666666666668
2024-12-23 02:00:00,brooklyn,,,24.0
2024-12-23 02:00:00,manhattan,19.0,21.0,25.4
2024-12-23 02:00:00,queens,,19.0,24.666666666666668
2024-12-23 02:00:00,staten_island,21.0,,16.666666666666668
2024-12-23 03:00:00,bronx,,23.0,23.0
2024-12-23 03:00:00,brooklyn,,,23.333333333333332
2024-12-23 03:00:00,manhattan,17.0,20.0,23.8
2024-12-23 03:00:00,queens,,18.0,23.666666666666668
2024-12-23 03:00:00,staten_island,25.0,,16.666666666666668
2024-12-23 04:00:00,bronx,,22.0,23.0
2024-12-23 04:00:00,brooklyn,,,23.0
2024-12-23 04:00:00,manhattan,30.0,19.0,23.6
2024-12-23 04:00:00,queens,,12.0,23.666666666666668
2024-12-23 04:00:00,staten_island,28.0,,17.0
2024-12-23 05:00:00,bronx,,18.0,25.0
2024-12-23 05:00:00,brooklyn,,,26.666666666666668
2024-12-23 05:00:00,manhattan,36.0,16.5,27.0
2024-12-23 05:00:00,queens,,10.0,27.0
2024-12-23 05:00:00,staten_island,31.0,,20.333333333333332
2024-12-23 06:00:00,bronx,,16.0,24.0
2024-12-23 06:00:00,brooklyn,,,27.666666666666668
2024-12-23 06:00:00,manhattan,40.0,15.5,24.8
2024-12-23 06:00:00,queens,,10.0,27.666666666666668
2024-12-23 06:00:00,staten_island,33.0,,21.0
2024-12-23 07:00:00,bronx,,14.0,26.333333333333332
2024-12-23 07:00:00,brooklyn,,,28.666666666666668
2024-12-23 07:00:00,manhattan,40.0,13.0,26.2
2024-12-23 07:00:00,queens,,8.0,28.666666666666668
2024-12-23 07:00:00,staten_island,37.0,,21.333333333333332
2024-12-23 08:00:00,bronx,,15.0,30.333333333333332
2024-12-23 08:00:00,brooklyn,,,31.0
2024-12-23 08:00:00,manhattan,39.0,14.5,28.2
2024-12-23 08:00:00,queens,,11.0,30.333333333333332
2024-12-23 08:00:00,staten_island,36.0,,25.0
2024-12-23 09:00:00,bronx,,13.5,32.666666666666664
2024-12-23 09:00:00,brooklyn,,,32.0
2024-12-23 09:00:00,manhattan,30.0,13.0,30.0
2024-12-23 09:00:00,queens,,15.0,29.666666666666668
2024-12-23 09:00:00,staten_island,38.0,,27.333333333333332
2024-12-23 10:00:00,bronx,,14.0,36.0
2024-12-23 10:00:00,brooklyn,,,35.333333333333336
2024-12-23 10:00:00,manhattan,30.0,13.0,32.4
2024-12-23 10:00:00,queens,,18.0,31.333333333333332
2024-12-23 10:00:00,staten_island,37.0,,37.666666666666664
2024-12-23 11:00:00,bronx,,12.5,38.0
2024-12-23 11:00:00,brooklyn,,,44.666666666666664
2024-12-23 11:00:00,manhattan,27.0,12.0,36.4
2024-12-23 11:00:00,queens,,14.0,41.666666666666664
2024-12-23 11:00:00,staten_island,25.0,,41.0
2024-12-23 12:00:00,bronx,,13.0,35.666666666666664
2024-12-23 12:00:00,brooklyn,,,44.0
2024-12-23 12:00:00,manhattan,28.0,12.5,33.8
2024-12-23 12:00:00,queens,,11.0,42.333333333333336
2024-12-23 12:00:00,staten_island,22.0,,32.666666666666664
2024-12-23 13:00:00,bronx,,12.5,37.333333333333336
2024-12-23 13:00:00,brooklyn,,,40.0
2024-12-23 13:00:00,manhattan,26.0,13.0,40.0
2024-12-23 13:00:00,queens,,12.0,40.0
2024-12-23 13:00:00,staten_island,30.0,,26.333333333333332
2024-12-23 14:00:00,bronx,,9.0,41.666666666666664
2024-12-23 14:00:00,brooklyn,,,41.0
2024-12-23 14:00:00,manhattan,40.0,9.0,43.0
2024-12-23 14:00:00,queens,,13.0,41.333333333333336
2024-12-23 14:00:00,staten_island,34.0,,30.0
2024-12-23 15:00:00,bronx,,8.5,43.666666666666664
2024-12-23 15:00:00,brooklyn,,,39.0
2024-12-23 15:00:00,manhattan,43.0,8.5,45.4
2024-12-23 15:00:00,queens,,9.0,39.333333333333336
2024-12-23 15:00:00,staten_island,40.0,,34.0
2024-12-23 16:00:00,bronx,,5.5,41.666666666666664
2024-12-23 16:00:00,brooklyn,,,39.0
2024-12-23 16:00:00,manhattan,46.0,6.0,46.4
2024-12-23 16:00:00,queens,,6.0,40.0
2024-12-23 16:00:00,staten_island,42.0,,35.666666666666664
2024-12-23 17:00:00,bronx,,3.5,40.0
2024-12-23 17:00:00,brooklyn,,,36.666666666666664
2024-12-23 17:00:00,manhattan,44.0,5.0,45.4
2024-12-23 17:00:00,queens,,6.0,37.666666666666664
2024-12-23 17:00:00,staten_island,41.0,,38.666666666666664
2024-12-23 18:00:00,bronx,,3.0,37.333333333333336
2024-12-23 18:00:00,brooklyn,,,35.333333333333336
2024-12-23 18:00:00,manhattan,38.0,3.5,42.8
2024-12-23 18:00:00,queens,,4.0,36.666666666666664
2024-12-23 18:00:00,staten_island,38.0,,35.0
2024-12-23 19:00:00,bronx,,3.5,35.666666666666664
2024-12-23 19:00:00,brooklyn,,,33.666666666666664
2024-12-23 19:00:00,manhattan,40.0,3.5,41.6
2024-12-23 19:00:00,queens,,5.0,35.0
2024-12-23 19:00:00,staten_island,37.0,,34.333333333333336
2024-12-23 20:00:00,bronx,,4.5,35.0
2024-12-23 20:00:00,brooklyn,,,33.0
2024-12-23 20:00:00,manhattan,40.0,4.5,40.0
2024-12-23 20:00:00,queens,,10.0,34.0
2024-12-23 20:00:00,staten_island,40.0,,31.666666666666668
2024-12-23 21:00:00,bronx,,8.5,33.0
2024-12-23 21:00:00,brooklyn,,,30.666666666666668
2024-12-23 21:00:00,manhattan,30.0,8.0,38.8
2024-12-23 21:00:00,queens,,12.0,31.333333333333332
2024-12-23 21:00:00,staten_island,37.0,,29.666666666666668
2024-12-23 22:00:00,bronx,,11.0,31.0
2024-12-23 22:00:00,brooklyn,,,28.333333333333332
2024-12-23 22:00:00,manhattan,25.0,11.5,34.6
2024-12-23 22:00:00,queens,,15.0,29.333333333333332
2024-12-23 22:00:00,staten_island,30.0,,29.666666666666668
2024-12-23 23:00:00,bronx,,11.0,28.0
2024-12-23 23:00:00,brooklyn,,,27.0
2024-12-23 23:00:00,manhattan,28.0,13.0,30.4
2024-12-23 23:00:00,queens,,14.0,27.333333333333332
2024-12-23 23:00:00,staten_island,25.0,,27.0
2024-12-24 00:00:00,bronx,,13.5,24.666666666666668
2024-12-24 00:00:00,brooklyn,,,26.333333333333332
2024-12-24 00:00:00,manhattan,27.0,17.5,27.8
2024-12-24 00:00:00,queens,,18.0,26.666666666666668
2024-12-24 00:00:00,staten_island,19.0,,27.0
2024-12-24 01:00:00,bronx,,14.0,26.0
2024-12-24 01:00:00,brooklyn,,,29.0
2024-12-24 01:00:00,manhattan,28.0,15.0,28.6
2024-12-24 01:00:00,queens,,18.0,29.666666666666668
2024-12-24 01:00:00,staten_island,22.0,,28.0
2024-12-24 02:00:00,bronx,,11.0,29.0
2024-12-24 02:00:00,brooklyn,,,30.666666666666668
2024-12-24 02:00:00,manhattan,26.0,13.0,32.2
2024-12-24 02:00:00,queens,,19.0,30.333333333333332
2024-12-24 02:00:00,staten_island,26.0,,29.0
2024-12-24 03:00:00,bronx,,10.0,33.666666666666664
2024-12-24 03:00:00,brooklyn,,,39.333333333333336
2024-12-24 03:00:00,manhattan,27.0,10.5,35.2
2024-12-24 03:00:00,queens,,17.0,36.333333333333336
2024-12-24 03:00:00,staten_island,25.0,,36.0
2024-12-24 04:00:00,bronx,,8.0,39.666666666666664
2024-12-24 04:00:00,brooklyn,,,49.666666666666664
2024-12-24 04:00:00,manhattan,28.0,9.0,38.4
2024-12-24 04:00:00,queens,,13.0,47.0
2024-12-24 04:00:00,staten_island,30.0,,39.0
2024-12-24 05:00:00,bronx,,9.5,43.333333333333336
2024-12-24 05:00:00,brooklyn,,,53.0
2024-12-24 05:00:00,manhattan,33.0,8.5,41.2
2024-12-24 05:00:00,queens,,12.0,51.666666666666664
2024-12-24 05:00:00,staten_island,31.0,,43.0
2024-12-24 06:00:00,bronx,,8.0,45.0
2024-12-24 06:00:00,brooklyn,,,53.0
2024-12-24 06:00:00,manhattan,37.0,7.0,43.4
2024-12-24 06:00:00,queens,,8.0,52.0
2024-12-24 06:00:00,staten_island,30.0,,46.0
2024-12-24 07:00:00,bronx,,8.5,48.666666666666664
2024-12-24 07:00:00,brooklyn,,,55.0
2024-12-24 07:00:00,manhattan,36.0,5.5,48.0
2024-12-24 07:00:00,queens,,6.0,53.666666666666664
2024-12-24 07:00:00,staten_island,27.0,,50.0
2024-12-24 08:00:00,bronx,,9.5,52.0
2024-12-24 08:00:00,brooklyn,,,55.666666666666664
2024-12-24 08:00:00,manhattan,24.0,7.5,53.0
2024-12-24 08:00:00,queens,,6.0,55.333333333333336
2024-12-24 08:00:00,staten_island,23.0,,53.0
2024-12-24 09:00:00,bronx,,10.0,54.0
2024-12-24 09:00:00,brooklyn,,,56.333333333333336
2024-12-24 09:00:00,manhattan,22.0,7.0,53.8
2024-12-24 09:00:00,queens,,10.0,56.666666666666664
2024-12-24 09:00:00,staten_island,19.0,,52.0
2024-12-24 10:00:00,bronx,,10.5,55.0
2024-12-24 10:00:00,brooklyn,,,58.333333333333336
2024-12-24 10:00:00,manhattan,20.0,9.0,52.2
2024-12-24 10:00:00,queens,,11.0,58.333333333333336
2024-12-24 10:00:00,staten_island,19.0,,50.666666666666664
2024-12-24 11:00:00,bronx,,10.5,54.0
2024-12-24 11:00:00,brooklyn,,,60.0
2024-12-24 11:00:00,manhattan,22.0,9.0,49.2
2024-12-24 11:00:00,queens,,11.0,60.333333333333336
2024-12-24 11:00:00,staten_island,19.0,,50.666666666666664
2024-12-24 12:00:00,bronx,,11.0,56.0
2024-12-24 12:00:00,brooklyn,,,62.333333333333336
2024-12-24 12:00:00,manhattan,21.0,9.0,52.6
2024-12-24 12:00:00,queens,,10.0,62.333333333333336
2024-12-24 12:00:00,staten_island,17.0,,52.0
2024-12-24 13:00:00,bronx,,14.0,58.666666666666664
2024-12-24 13:00:00,brooklyn,,,63.666666666666664
2024-12-24 13:00:00,manhattan,19.0,12.5,56.4
2024-12-24 13:00:00,queens,,12.0,63.666666666666664
2024-12-24 13:00:00,staten_island,12.0,,52.333333333333336
2024-12-24 14:00:00,bronx,,13.5,59.666666666666664
2024-12-24 14:00:00,brooklyn,,,63.333333333333336
2024-12-24 14:00:00,manhattan,20.0,13.0,58.6
2024-12-24 14:00:00,queens,,12.0,64.0
2024-12-24 14:00:00,staten_island,14.0,,55.0
2024-12-24 15:00:00,bronx,,15.5,57.0
2024-12-24 15:00:00,brooklyn,,,65.33333333333333
2024-12-24 15:00:00,manhattan,17.0,15.5,55.4
2024-12-24 15:00:00,queens,,10.0,65.0
2024-12-24 15:00:00,staten_island,17.0,,56.333333333333336
2024-12-24 16:00:00,bronx,,15.5,54.333333333333336
2024-12-24 16:00:00,brooklyn,,,60.0
2024-12-24 16:00:00,manhattan,23.0,14.0,54.2
2024-12-24 16:00:00,queens,,12.0,58.666666666666664
2024-12-24 16:00:00,staten_island,19.0,,56.333333333333336
2024-12-24 17:00:00,bronx,,14.5,53.333333333333336
2024-12-24 17:00:00,brooklyn,,,57.333333333333336
2024-12-24 17:00:00,manhattan,20.0,16.0,53.2
2024-12-24 17:00:00,queens,,13.0,56.666666666666664
2024-12-24 17:00:00,staten_island,19.0,,55.0
2024-12-24 18:00:00,bronx,,13.0,53.333333333333336
2024-12-24 18:00:00,brooklyn,,,57.666666666666664
2024-12-24 18:00:00,manhattan,23.0,14.5,52.0
2024-12-24 18:00:00,queens,,15.0,58.333333333333336
2024-12-24 18:00:00,staten_island,17.0,,52.333333333333336
2024-12-24 19:00:00,bronx,,11.5,53.333333333333336
2024-12-24 19:00:00,brooklyn,,,58.333333333333336
2024-12-24 19:00:00,manhattan,28.0,13.5,52.8
2024-12-24 19:00:00,queens,,13.0,59.666666666666664
2024-12-24 19:00:00,staten_island,11.0,,49.0
2024-12-24 20:00:00,bronx,,9.5,53.333333333333336
2024-12-24 20:00:00,brooklyn,,,61.0
2024-12-24 20:00:00,manhattan,25.0,12.0,54.2
2024-12-24 20:00:00,queens,,11.0,63.0
2024-12-24 20:00:00,staten_island,15.0,,44.333333333333336
2024-12-24 21:00:00,bronx,,9.0,53.333333333333336
2024-12-24 21:00:00,brooklyn,,,59.666666666666664
2024-12-24 21:00:00,manhattan,25.0,11.0,54.0
2024-12-24 21:00:00,queens,,8.0,61.666666666666664
2024-12-24 21:00:00,staten_island,24.0,,45.666666666666664
2024-12-24 22:00:00,bronx,,10.0,55.333333333333336
2024-12-24 22:00:00,brooklyn,,,57.333333333333336
2024-12-24 22:00:00,manhattan,16.0,10.0,55.6
2024-12-24 22:00:00,queens,,9.0,60.0
2024-12-24 22:00:00,staten_island,28.0,,44.666666666666664
2024-12-24 23:00:00,bronx,,11.0,55.333333333333336
2024-12-24 23:00:00,brooklyn,,,58.666666666666664
2024-12-24 23:00:00,manhattan,11.0,12.0,55.4
2024-12-24 23:00:00,queens,,12.0,60.333333333333336
2024-12-24 23:00:00,staten_island,25.0,,48.333333333333336
2024-12-25 00:00:00,bronx,,9.5,57.333333333333336
2024-12-25 00:00:00,brooklyn,,,57.0
2024-12-25 00:00:00,manhattan,20.0,11.5,55.8
2024-12-25 00:00:00,queens,,8.0,59.0
2024-12-25 00:00:00,staten_island,25.0,,51.666666666666664
2024-12-25 01:00:00,bronx,,8.0,57.666666666666664
2024-12-25 01:00:00,brooklyn,,,58.0
2024-12-25 01:00:00,manhattan,22.0,8.5,57.4
2024-12-25 01:00:00,queens,,7.0,59.333333333333336
2024-12-25 01:00:00,staten_island,28.0,,56.333333333333336
2024-12-25 02:00:00,bronx,,8.0,57.0
2024-12-25 02:00:00,brooklyn,,,59.0
2024-12-25 02:00:00,manhattan,18.0,9.0,57.0
2024-12-25 02:00:00,queens,,9.0,60.0
2024-12-25 02:00:00,staten_island,30.0,,56.333333333333336
